id,source,source_index,alteration,file_stem,image_path,description_path,annotation_path
1280,gemini,78,typography,gemini_078_typography,images/gemini_078_typography.png,descriptions/gemini_078_typography.json,annotations/gemini_078_typography.json
1281,gemini,92,original,gemini_092_original,images/gemini_092_original.png,descriptions/gemini_092_original.json,annotations/gemini_092_original.json
1282,google,160,typography,google_160_typography,images/google_160_typography.png,descriptions/google_160_typography.json,annotations/google_160_typography.json
1283,gdc,120,typography,gdc_120_typography,images/gdc_120_typography.png,descriptions/gdc_120_typography.json,annotations/gdc_120_typography.json
1284,gemini,124,layout,gemini_124_layout,images/gemini_124_layout.png,descriptions/gemini_124_layout.json,annotations/gemini_124_layout.json
1285,gemini,3,original,gemini_003_original,images/gemini_003_original.png,descriptions/gemini_003_original.json,annotations/gemini_003_original.json
1286,gemini,190,original,gemini_190_original,images/gemini_190_original.png,descriptions/gemini_190_original.json,annotations/gemini_190_original.json
1287,gemini,196,original,gemini_196_original,images/gemini_196_original.png,descriptions/gemini_196_original.json,annotations/gemini_196_original.json
1288,google,84,original,google_084_original,images/google_084_original.png,descriptions/google_084_original.json,annotations/google_084_original.json
1289,google,79,typography,google_079_typography,images/google_079_typography.png,descriptions/google_079_typography.json,annotations/google_079_typography.json
1290,gdc,152,original,gdc_152_original,images/gdc_152_original.png,descriptions/gdc_152_original.json,annotations/gdc_152_original.json
1291,gemini,182,typography,gemini_182_typography,images/gemini_182_typography.png,descriptions/gemini_182_typography.json,annotations/gemini_182_typography.json
1292,google,68,alignment,google_068_alignment,images/google_068_alignment.png,descriptions/google_068_alignment.json,annotations/google_068_alignment.json
1293,gdc,47,alignment,gdc_047_alignment,images/gdc_047_alignment.png,descriptions/gdc_047_alignment.json,annotations/gdc_047_alignment.json
1294,gdc,104,typography,gdc_104_typography,images/gdc_104_typography.png,descriptions/gdc_104_typography.json,annotations/gdc_104_typography.json
1295,gdc,83,original,gdc_083_original,images/gdc_083_original.png,descriptions/gdc_083_original.json,annotations/gdc_083_original.json
1296,google,31,typography,google_031_typography,images/google_031_typography.png,descriptions/google_031_typography.json,annotations/google_031_typography.json
1297,google,21,layout,google_021_layout,images/google_021_layout.png,descriptions/google_021_layout.json,annotations/google_021_layout.json
1298,gdc,105,original,gdc_105_original,images/gdc_105_original.png,descriptions/gdc_105_original.json,annotations/gdc_105_original.json
1299,gdc,186,typography,gdc_186_typography,images/gdc_186_typography.png,descriptions/gdc_186_typography.json,annotations/gdc_186_typography.json
1300,gdc,111,typography,gdc_111_typography,images/gdc_111_typography.png,descriptions/gdc_111_typography.json,annotations/gdc_111_typography.json
1301,gemini,117,original,gemini_117_original,images/gemini_117_original.png,descriptions/gemini_117_original.json,annotations/gemini_117_original.json
1302,google,124,alignment,google_124_alignment,images/google_124_alignment.png,descriptions/google_124_alignment.json,annotations/google_124_alignment.json
1303,gdc,92,layout,gdc_092_layout,images/gdc_092_layout.png,descriptions/gdc_092_layout.json,annotations/gdc_092_layout.json
1304,google,178,layout,google_178_layout,images/google_178_layout.png,descriptions/google_178_layout.json,annotations/google_178_layout.json
1305,gemini,194,typography,gemini_194_typography,images/gemini_194_typography.png,descriptions/gemini_194_typography.json,annotations/gemini_194_typography.json
1306,gemini,84,original,gemini_084_original,images/gemini_084_original.png,descriptions/gemini_084_original.json,annotations/gemini_084_original.json
1307,google,164,typography,google_164_typography,images/google_164_typography.png,descriptions/google_164_typography.json,annotations/google_164_typography.json
1308,gemini,54,alignment,gemini_054_alignment,images/gemini_054_alignment.png,descriptions/gemini_054_alignment.json,annotations/gemini_054_alignment.json
1309,gemini,96,alignment,gemini_096_alignment,images/gemini_096_alignment.png,descriptions/gemini_096_alignment.json,annotations/gemini_096_alignment.json
1310,gemini,198,layout,gemini_198_layout,images/gemini_198_layout.png,descriptions/gemini_198_layout.json,annotations/gemini_198_layout.json
1311,gemini,158,alignment,gemini_158_alignment,images/gemini_158_alignment.png,descriptions/gemini_158_alignment.json,annotations/gemini_158_alignment.json
1312,gdc,48,original,gdc_048_original,images/gdc_048_original.png,descriptions/gdc_048_original.json,annotations/gdc_048_original.json
1313,gdc,184,alignment,gdc_184_alignment,images/gdc_184_alignment.png,descriptions/gdc_184_alignment.json,annotations/gdc_184_alignment.json
1314,gemini,115,typography,gemini_115_typography,images/gemini_115_typography.png,descriptions/gemini_115_typography.json,annotations/gemini_115_typography.json
1315,google,81,typography,google_081_typography,images/google_081_typography.png,descriptions/google_081_typography.json,annotations/google_081_typography.json
1316,gemini,174,alignment,gemini_174_alignment,images/gemini_174_alignment.png,descriptions/gemini_174_alignment.json,annotations/gemini_174_alignment.json
1317,gdc,6,layout,gdc_006_layout,images/gdc_006_layout.png,descriptions/gdc_006_layout.json,annotations/gdc_006_layout.json
1318,gemini,149,original,gemini_149_original,images/gemini_149_original.png,descriptions/gemini_149_original.json,annotations/gemini_149_original.json
1319,gemini,78,layout,gemini_078_layout,images/gemini_078_layout.png,descriptions/gemini_078_layout.json,annotations/gemini_078_layout.json
1320,gdc,147,alignment,gdc_147_alignment,images/gdc_147_alignment.png,descriptions/gdc_147_alignment.json,annotations/gdc_147_alignment.json
1321,gdc,3,typography,gdc_003_typography,images/gdc_003_typography.png,descriptions/gdc_003_typography.json,annotations/gdc_003_typography.json
1322,google,79,alignment,google_079_alignment,images/google_079_alignment.png,descriptions/google_079_alignment.json,annotations/google_079_alignment.json
1323,gemini,119,typography,gemini_119_typography,images/gemini_119_typography.png,descriptions/gemini_119_typography.json,annotations/gemini_119_typography.json
1324,gemini,109,alignment,gemini_109_alignment,images/gemini_109_alignment.png,descriptions/gemini_109_alignment.json,annotations/gemini_109_alignment.json
1325,gemini,13,typography,gemini_013_typography,images/gemini_013_typography.png,descriptions/gemini_013_typography.json,annotations/gemini_013_typography.json
1326,gdc,108,original,gdc_108_original,images/gdc_108_original.png,descriptions/gdc_108_original.json,annotations/gdc_108_original.json
1327,gdc,158,original,gdc_158_original,images/gdc_158_original.png,descriptions/gdc_158_original.json,annotations/gdc_158_original.json
1328,gdc,19,original,gdc_019_original,images/gdc_019_original.png,descriptions/gdc_019_original.json,annotations/gdc_019_original.json
1329,gdc,27,layout,gdc_027_layout,images/gdc_027_layout.png,descriptions/gdc_027_layout.json,annotations/gdc_027_layout.json
1330,google,30,alignment,google_030_alignment,images/google_030_alignment.png,descriptions/google_030_alignment.json,annotations/google_030_alignment.json
1331,gemini,26,alignment,gemini_026_alignment,images/gemini_026_alignment.png,descriptions/gemini_026_alignment.json,annotations/gemini_026_alignment.json
1332,google,149,layout,google_149_layout,images/google_149_layout.png,descriptions/google_149_layout.json,annotations/google_149_layout.json
1333,gdc,71,alignment,gdc_071_alignment,images/gdc_071_alignment.png,descriptions/gdc_071_alignment.json,annotations/gdc_071_alignment.json
1334,gdc,196,original,gdc_196_original,images/gdc_196_original.png,descriptions/gdc_196_original.json,annotations/gdc_196_original.json
1335,gdc,17,typography,gdc_017_typography,images/gdc_017_typography.png,descriptions/gdc_017_typography.json,annotations/gdc_017_typography.json
1336,gdc,64,original,gdc_064_original,images/gdc_064_original.png,descriptions/gdc_064_original.json,annotations/gdc_064_original.json
1337,google,110,typography,google_110_typography,images/google_110_typography.png,descriptions/google_110_typography.json,annotations/google_110_typography.json
1338,google,174,alignment,google_174_alignment,images/google_174_alignment.png,descriptions/google_174_alignment.json,annotations/google_174_alignment.json
1339,google,42,typography,google_042_typography,images/google_042_typography.png,descriptions/google_042_typography.json,annotations/google_042_typography.json
1340,gdc,60,layout,gdc_060_layout,images/gdc_060_layout.png,descriptions/gdc_060_layout.json,annotations/gdc_060_layout.json
1341,google,77,typography,google_077_typography,images/google_077_typography.png,descriptions/google_077_typography.json,annotations/google_077_typography.json
1342,gdc,76,original,gdc_076_original,images/gdc_076_original.png,descriptions/gdc_076_original.json,annotations/gdc_076_original.json
1343,gemini,44,layout,gemini_044_layout,images/gemini_044_layout.png,descriptions/gemini_044_layout.json,annotations/gemini_044_layout.json
1344,google,104,original,google_104_original,images/google_104_original.png,descriptions/google_104_original.json,annotations/google_104_original.json
1345,gemini,113,alignment,gemini_113_alignment,images/gemini_113_alignment.png,descriptions/gemini_113_alignment.json,annotations/gemini_113_alignment.json
1346,gemini,138,typography,gemini_138_typography,images/gemini_138_typography.png,descriptions/gemini_138_typography.json,annotations/gemini_138_typography.json
1347,gemini,192,typography,gemini_192_typography,images/gemini_192_typography.png,descriptions/gemini_192_typography.json,annotations/gemini_192_typography.json
1348,gemini,109,layout,gemini_109_layout,images/gemini_109_layout.png,descriptions/gemini_109_layout.json,annotations/gemini_109_layout.json
1349,gemini,118,alignment,gemini_118_alignment,images/gemini_118_alignment.png,descriptions/gemini_118_alignment.json,annotations/gemini_118_alignment.json
1350,google,26,layout,google_026_layout,images/google_026_layout.png,descriptions/google_026_layout.json,annotations/google_026_layout.json
1351,gemini,138,original,gemini_138_original,images/gemini_138_original.png,descriptions/gemini_138_original.json,annotations/gemini_138_original.json
1352,gemini,167,layout,gemini_167_layout,images/gemini_167_layout.png,descriptions/gemini_167_layout.json,annotations/gemini_167_layout.json
1353,google,117,typography,google_117_typography,images/google_117_typography.png,descriptions/google_117_typography.json,annotations/google_117_typography.json
1354,google,124,layout,google_124_layout,images/google_124_layout.png,descriptions/google_124_layout.json,annotations/google_124_layout.json
1355,gdc,104,alignment,gdc_104_alignment,images/gdc_104_alignment.png,descriptions/gdc_104_alignment.json,annotations/gdc_104_alignment.json
1356,gdc,150,alignment,gdc_150_alignment,images/gdc_150_alignment.png,descriptions/gdc_150_alignment.json,annotations/gdc_150_alignment.json
1357,gemini,110,original,gemini_110_original,images/gemini_110_original.png,descriptions/gemini_110_original.json,annotations/gemini_110_original.json
1358,google,172,typography,google_172_typography,images/google_172_typography.png,descriptions/google_172_typography.json,annotations/google_172_typography.json
1359,gemini,151,original,gemini_151_original,images/gemini_151_original.png,descriptions/gemini_151_original.json,annotations/gemini_151_original.json
